GO_ID	pValues	interestCount	backgroundCount
GO:0001823	0.0012444826382818851	5	13
GO:0042415	0.3003092864980996	1	5
GO:0006584	1.0	0	3
GO:0006576	1.0	0	4
GO:0009308	0.3934631811564106	1	7
GO:0001893	0.19286060605380606	1	3
GO:0060135	1.0	0	13
GO:0005200	0.9997537869732768	1	116
GO:1904637	0.3003092864980996	1	5
GO:0071398	0.20875267198801012	3	23
GO:0070542	1.0	0	17
GO:0008327	0.22724896579374929	3	24
GO:0008013	0.9369390777342943	4	105
GO:0150003	0.025938039705131852	2	4
GO:0071498	0.5104787423462751	1	10
GO:0034405	1.0	0	9
GO:0031297	0.8354129731465094	2	46
GO:0097028	0.07980569487613094	3	15
GO:0140954	0.24850146150336413	1	4
GO:0010761	0.07905658610117396	2	7
GO:0007605	0.9799446009593005	3	106
GO:0007600	1.0	0	14
GO:0046332	0.05426422679968356	7	50
GO:0044853	0.360260708125646	4	44
GO:0045121	0.137171968494954	20	223
GO:0098857	1.0	0	3
GO:0048403	0.19286060605380606	1	3
GO:0043121	0.24850146150336413	1	4
GO:0003724	0.9632266345327842	2	72
GO:0008186	1.0	0	9
GO:0004386	1.0	0	48
GO:0010255	0.3934631811564106	1	7
GO:0005547	0.784425360381492	2	41
GO:0032396	0.17290349611200884	2	11
GO:0032393	0.34854795329137683	1	6
GO:0005875	0.9627093083054579	1	46
GO:0031708	0.01358885255864113	2	3
GO:0002237	0.3934631811564106	1	7
GO:0016514	0.05217787257162488	5	30
GO:1905244	0.19286060605380606	1	3
GO:0007200	0.9652363520348594	5	138
GO:0034452	0.2507071807887816	2	14
GO:0036126	0.9999644457751828	2	180
GO:0097729	1.0	0	43
GO:0031514	0.9995801663383821	3	172
GO:0005929	0.9999999881890647	4	368
GO:0007259	0.7861478108133326	4	77
GO:0097696	1.0	0	26
GO:0032394	0.34854795329137683	1	6
GO:0003229	0.24850146150336413	1	4
GO:1990074	0.3003092864980996	1	5
GO:0061157	0.7923735919814672	1	22
GO:1990604	0.24850146150336413	1	4
GO:2000726	0.34854795329137683	1	6
GO:0050905	0.6321806093576154	1	14
GO:0072520	0.24850146150336413	1	4
GO:0036398	0.24850146150336413	1	4
GO:0097680	0.5104787423462751	1	10
GO:0006303	0.9338902389268295	1	38
GO:0017134	0.8200390438214065	1	24
GO:0050775	0.7236422578828927	1	18
GO:0048814	0.7236422578828927	1	18
GO:0045956	0.544236266969702	1	11
GO:1903307	1.0	0	5
GO:0045921	0.8547856215940495	1	27
GO:0051047	1.0	0	4
GO:0017158	0.7236422578828927	1	18
GO:0045892	9.862631431372946e-11	87	615
GO:0030097	0.4552779227167461	4	50
GO:0015914	0.9652855773905438	1	47
GO:0006869	1.0	0	55
GO:0015748	1.0	0	8
GO:0043027	0.3032300005892878	2	16
GO:0032835	1.0	0	9
GO:0035567	0.8741396251113995	1	29
GO:0099151	0.6811720512583292	1	16
GO:0099150	1.0	0	4
GO:0017145	1.0	0	6
GO:0051301	0.9054572450332443	1	33
GO:0008356	1.0	0	5
GO:0015804	0.7923735919814672	1	22
GO:0034241	0.24850146150336413	1	4
GO:0035912	0.07905658610117396	2	7
GO:0045669	0.00134014404893566	11	56
GO:0031508	0.059115952531713624	2	6
GO:0035868	0.19286060605380606	1	3
GO:0045943	0.5433950275908229	2	26
GO:0006356	0.24850146150336413	1	4
GO:0007420	0.9699053053124143	7	181
GO:0000407	0.14876489777755456	4	30
GO:0015798	0.3003092864980996	1	5
GO:0015850	1.0	0	5
GO:0042277	0.6035302344335435	2	29
GO:1901030	0.10071895874712865	2	8
GO:1905710	0.19286060605380606	1	3
GO:0090559	1.0	0	6
GO:0046902	1.0	0	13
GO:1901028	1.0	0	3
GO:0071564	0.604932507316985	1	13
GO:0033504	0.24850146150336413	1	4
GO:0070508	0.34854795329137683	1	6
GO:0030301	0.7923735919814672	1	22
GO:0015918	1.0	0	17
GO:0097294	0.43528378435773646	1	8
GO:0009168	1.0	0	7
GO:0009156	1.0	0	4
GO:0006164	0.7427076829224035	1	19
GO:0009165	1.0	0	12
GO:0070316	0.0894674501717166	4	25
GO:0070840	0.4999083788306975	2	24
GO:0008191	0.0166000094611534	4	15
GO:0015026	0.0024687915570022895	12	69
GO:0007159	0.00014607660664352906	10	37
GO:0048041	0.8324579989766606	1	25
GO:0030298	0.3003092864980996	1	5
GO:0006487	0.9904368374242876	1	65
GO:0010332	0.6811720512583292	1	16
GO:0010212	0.9384556543568712	1	39
GO:0005539	0.07927861534783726	4	24
GO:0002208	0.24850146150336413	1	4
GO:0030326	0.27699971708303567	2	15
GO:0035108	0.2507071807887816	2	14
GO:0030863	0.8828273436859545	1	30
GO:0097264	0.43528378435773646	1	8
GO:0032588	0.9998015320992321	1	119
GO:0008023	0.8067002661134604	1	23
GO:0035024	0.7427076829224035	1	19
GO:0051058	0.6575506730915142	1	15
GO:0071373	0.3003092864980996	1	5
GO:0099159	0.43528378435773646	1	8
GO:0072687	0.3032300005892878	2	16
GO:0034673	0.19286060605380606	1	3
GO:0042733	0.1906159710115221	3	22
GO:0072686	0.9160880739762283	5	118
GO:0007040	0.360260708125646	4	44
GO:0007033	0.47422283438659296	1	9
GO:0060766	0.6811720512583292	1	16
GO:0060765	0.6321806093576154	1	14
GO:0007026	0.5219841200953089	2	25
GO:0031110	1.0	0	17
GO:0043242	1.0	0	3
GO:0031114	1.0	0	4
GO:0090090	0.3787818914582511	10	127
GO:0034612	0.10024897268299195	4	26
GO:2000737	0.544236266969702	1	11
GO:0003104	0.19286060605380606	1	3
GO:0008375	0.5433950275908229	2	26
GO:0008194	1.0	0	30
GO:0016758	1.0	0	32
GO:0001843	0.6401740179487392	2	31
GO:0035148	1.0	0	7
GO:0042149	0.9739305639848749	1	51
GO:1901874	1.0	0	3
GO:1905653	0.3003092864980996	1	5
GO:0035774	0.928986423724504	1	37
GO:0032024	1.0	0	49
GO:0050714	0.5604791806573788	3	42
GO:1904951	1.0	0	6
GO:0090277	1.0	0	10
GO:0046887	0.10071895874712865	2	8
GO:0061178	0.5756674533753028	1	12
GO:1902882	0.19286060605380606	1	3
GO:0030317	0.999961987478255	2	179
GO:0060285	1.0	0	12
GO:0060294	1.0	0	26
GO:0010826	0.24850146150336413	1	4
GO:0036302	0.1479196627494554	2	10
GO:0008240	0.24850146150336413	1	4
GO:0070008	1.0	0	4
GO:0008236	0.00018675218349286214	17	93
GO:0090443	0.7031651933270016	1	17
GO:0007548	0.6321806093576154	1	14
GO:0005381	0.12377138412688521	2	9
GO:0045995	0.8605088908039666	2	49
GO:0098810	0.24850146150336413	1	4
GO:0001504	1.0	0	13
GO:0031648	0.607981407999463	3	45
GO:0009897	0.0004564842319771955	44	378
GO:0061551	0.24850146150336413	1	4
GO:0030667	0.8461312536145797	5	103
GO:0070197	0.3003092864980996	1	5
GO:0031092	0.10784166881216065	3	17
GO:0000405	0.43528378435773646	1	8
GO:0008286	0.6266576838592721	4	62
GO:0038110	0.43528378435773646	1	8
GO:0051497	0.5433950275908229	2	26
GO:0032232	1.0	0	6
GO:0110053	0.604932507316985	1	13
GO:0032956	0.9369390777342943	4	105
GO:0051492	1.0	0	13
GO:0047288	0.24850146150336413	1	4
GO:0017154	0.604932507316985	1	13
GO:0090148	0.9466630223005693	1	41
GO:0140312	0.5104787423462751	1	10
GO:0043531	0.9338902389268295	1	38
GO:0005003	8.63077273168416e-06	7	13
GO:0034122	0.27699971708303567	2	15
GO:0034121	0.544236266969702	1	11
GO:0016529	0.5010843359881044	4	53
GO:0048665	0.12377138412688521	2	9
GO:0000791	0.38456222909899757	5	59
GO:0055056	1.0	0	16
GO:0033595	0.19286060605380606	1	3
GO:0031397	0.8680630614249032	2	50
GO:0031396	0.6811720512583292	1	16
GO:0005640	0.6574709329934392	2	32
GO:0031402	0.47422283438659296	1	9
GO:0004713	0.38819707970231493	10	128
GO:1900242	0.7427076829224035	1	19
GO:1902216	0.19286060605380606	1	3
GO:0005521	0.7236422578828927	1	18
GO:0036396	0.17290349611200884	2	11
GO:0000014	0.5104787423462751	1	10
GO:0006855	0.35505509587685286	2	18
GO:0042908	1.0	0	22
GO:0040019	0.7236422578828927	1	18
GO:0001533	0.6005336334934586	4	60
GO:0061756	0.3003092864980996	1	5
GO:1903537	0.3003092864980996	1	5
GO:0031011	0.6811720512583292	1	16
GO:0032211	0.4538446663741743	2	22
GO:0032210	1.0	0	6
GO:2000278	7.251874176732316e-05	5	8
GO:0032204	1.0	0	23
GO:2000279	1.0	0	7
GO:1904357	1.0	0	10
GO:0032205	1.0	0	5
GO:0097623	0.6575506730915142	1	15
GO:0071805	0.9975926513328244	3	143
GO:0016799	0.3934631811564106	1	7
GO:0005883	0.5756674533753028	1	12
GO:0005882	0.8946619182510875	2	54
GO:0006968	0.43969079278756273	4	49
GO:0000182	0.34854795329137683	1	6
GO:1990837	2.7309381127519523e-31	130	620
GO:0043372	0.3003092864980996	1	5
GO:0046638	1.0	0	6
GO:0045582	0.21916118597741044	4	35
GO:0045621	1.0	0	5
GO:1902107	0.10071895874712865	2	8
GO:0090200	0.8200390438214065	1	24
GO:0005415	0.01358885255864113	2	3
GO:0071225	0.5104787423462751	1	10
GO:0032495	0.43528378435773646	1	8
GO:0050901	0.007948828547371034	5	19
GO:0072673	0.3003092864980996	1	5
GO:0006805	0.9974692119384495	2	115
GO:0001955	0.04127016152442236	2	5
GO:0001502	0.3934631811564106	1	7
GO:0010833	0.43528378435773646	1	8
GO:0032872	0.43528378435773646	1	8
GO:0071526	0.0009693915898816707	10	46
GO:0006888	0.9997867451882916	1	118
GO:0048193	0.7923735919814672	1	22
GO:0048714	0.6321806093576154	1	14
GO:0048713	0.3003092864980996	1	5
GO:0036305	0.24850146150336413	1	4
GO:0010172	0.3003092864980996	1	5
GO:0006611	0.5841742007049777	2	28
GO:0120192	0.43528378435773646	1	8
GO:0120193	1.0	0	5
GO:0048754	0.5756674533753028	1	12
GO:0061138	1.0	0	3
GO:0001763	0.10071895874712865	2	8
GO:0002020	0.0003588650143664875	18	107
GO:1990909	0.2507071807887816	2	14
GO:0072164	0.24850146150336413	1	4
GO:0060468	0.3003092864980996	1	5
GO:0030145	0.9585552195297165	2	70
GO:0030850	0.6321806093576154	1	14
GO:0034594	0.24850146150336413	1	4
GO:0021762	0.9569694869515843	1	44
GO:0090543	0.8324579989766606	1	25
GO:1901750	0.5104787423462751	1	10
GO:0019370	1.0	0	11
GO:0006691	1.0	0	16
GO:0003289	0.24850146150336413	1	4
GO:0060413	0.47422283438659296	1	9
GO:0060411	1.0	0	9
GO:0010845	0.19286060605380606	1	3
GO:0045836	1.0	0	3
GO:0051445	0.405438036467731	2	20
GO:0072562	0.18070562193423306	13	142
GO:0021987	0.5870660962866785	4	59
GO:0101031	0.9427060061562016	1	40
GO:0140767	0.32286774536934093	3	29
GO:0009410	0.6858833521208562	12	193
GO:0010571	0.34854795329137683	1	6
GO:0033262	1.0	0	4
GO:0007224	0.2212174282027028	5	47
GO:0140911	0.3934631811564106	1	7
GO:0008543	0.3442388467769109	4	43
GO:0061299	0.19286060605380606	1	3
GO:0140005	0.34854795329137683	1	6
GO:0008017	0.9999792788750913	5	277
GO:0001772	0.88852348021383	2	53
GO:0001222	0.47071751650793814	4	51
GO:0071169	0.5104787423462751	1	10
GO:0030220	0.7031651933270016	1	17
GO:0048661	0.40815189799460666	4	47
GO:0031398	0.8266931766029533	3	64
GO:0070187	0.07905658610117396	2	7
GO:0000783	0.47422283438659296	1	9
GO:0005726	0.3934631811564106	1	7
GO:0014704	0.6657729435104058	3	49
GO:0044291	1.0	0	26
GO:0005080	0.26043879860195696	5	50
GO:0005042	0.04127016152442236	2	5
GO:0003358	0.19286060605380606	1	3
GO:0048666	0.9739305639848749	1	51
GO:0090734	0.9804238549417897	1	55
GO:0050699	0.4771867610776184	2	23
GO:0035116	0.020035469917980667	3	9
GO:0034116	0.604932507316985	1	13
GO:0042987	0.05552847388944662	3	13
GO:0042982	1.0	0	10
GO:1905368	0.604932507316985	1	13
GO:1905049	0.19286060605380606	1	3
GO:0030838	0.9466630223005693	1	41
GO:0051495	1.0	0	10
GO:0030833	1.0	0	30
GO:0008064	1.0	0	7
GO:0030832	1.0	0	4
GO:0032273	1.0	0	7
GO:1902905	1.0	0	6
GO:0071560	0.5306650865823384	4	55
GO:0071559	0.47422283438659296	1	9
GO:0032825	0.025938039705131852	2	4
GO:1902946	0.19286060605380606	1	3
GO:0036010	1.0	0	10
GO:0031340	1.0	0	10
GO:0031338	1.0	0	4
GO:0000492	0.5104787423462751	1	10
GO:0022618	1.0	0	5
GO:0098690	0.47422283438659296	1	9
GO:0003198	0.12377138412688521	2	9
GO:0060317	1.0	0	10
GO:0001837	0.11047239970280993	6	48
GO:0009925	0.9933169093723557	1	70
GO:0005540	0.4999083788306975	2	24
GO:0030879	0.2507071807887816	2	14
GO:0019724	0.3003092864980996	1	5
GO:0021702	0.34854795329137683	1	6
GO:0021953	0.3003092864980996	1	5
GO:0044754	0.19849321650809154	2	12
GO:0005764	0.9332491809262246	17	337
GO:0140861	0.8547856215940495	1	27
GO:0010757	0.3934631811564106	1	7
GO:0030517	0.09338773253926848	3	16
GO:0050771	0.43528378435773646	1	8
GO:0070498	0.20875267198801012	3	23
GO:0033198	0.6575506730915142	1	15
GO:0014074	1.0	0	7
GO:0061450	0.34854795329137683	1	6
GO:0071108	0.8440205178320941	1	26
GO:0021510	0.2460373542876627	3	25
GO:0060586	0.3032300005892878	2	16
GO:0034421	0.19286060605380606	1	3
GO:0006473	0.1479196627494554	2	10
GO:0060856	0.24850146150336413	1	4
GO:0045060	0.24850146150336413	1	4
GO:0045061	1.0	0	15
GO:0045058	1.0	0	3
GO:0004895	0.020035469917980667	3	9
GO:0007030	0.9525715755535626	4	111
GO:0051639	0.604932507316985	1	13
GO:0016671	0.3003092864980996	1	5
GO:0051898	0.9804238549417897	1	55
GO:0051896	0.776985913544772	1	21
GO:0032590	0.890915787877195	1	31
GO:0030169	0.10784166881216065	3	17
GO:0071813	0.47422283438659296	1	9
GO:0099095	0.19286060605380606	1	3
GO:0031904	0.06970463116826818	4	23
GO:0003273	0.19286060605380606	1	3
GO:0042633	0.32928177815957166	2	17
GO:1900181	0.3032300005892878	2	16
GO:1900180	1.0	0	5
GO:0051295	0.19286060605380606	1	3
GO:0043001	0.6401740179487392	2	31
GO:0006893	0.8828273436859545	1	30
GO:0098876	1.0	0	10
GO:0006892	1.0	0	15
GO:0072659	0.8514211661288089	7	139
GO:0061951	1.0	0	5
GO:0090150	1.0	0	11
GO:0035470	0.3003092864980996	1	5
GO:0045111	0.49203076391511186	3	38
GO:1904179	0.6321806093576154	1	14
GO:0000786	0.5175583704574814	7	98
GO:0031527	0.7236422578828927	1	18
GO:0042590	0.3003092864980996	1	5
GO:0002474	1.0	0	6
GO:0048002	1.0	0	3
GO:0019882	1.0	0	40
GO:0002223	0.776985913544772	1	21
GO:0034394	0.11159809365893815	4	27
GO:0006366	0.5099954679039235	10	141
GO:0006351	0.2514021859076516	9	100
GO:0031012	2.422330464817038e-12	76	470
GO:0071392	0.6900566485562055	2	34
GO:0032355	0.9243177812130093	3	81
GO:0045638	0.19849321650809154	2	12
GO:0045604	1.0	0	3
GO:0098686	0.5604791806573788	3	42
GO:0046976	0.059115952531713624	2	6
GO:1904028	0.24850146150336413	1	4
GO:0030593	0.8354129731465094	2	46
GO:0071621	0.04127016152442236	2	5
GO:1990266	0.0021374646539683195	4	9
GO:0006751	0.604932507316985	1	13
GO:0097066	0.34854795329137683	1	6
GO:0015860	0.3003092864980996	1	5
GO:0072530	1.0	0	4
GO:0043171	0.6811720512583292	1	16
GO:0006518	1.0	0	10
GO:0071711	0.27699971708303567	2	15
GO:0005669	0.8442009303915033	2	47
GO:0038007	0.12377138412688521	2	9
GO:1904047	0.05247265080608215	4	21
GO:0043169	0.7236422578828927	1	18
GO:0014826	0.025938039705131852	2	4
GO:0006649	0.3003092864980996	1	5
GO:1902897	0.24850146150336413	1	4
GO:0005035	0.00032677400449335794	3	3
GO:0072487	0.3003092864980996	1	5
GO:1902562	0.19286060605380606	1	3
GO:0045824	0.004417876376631224	7	31
GO:0014029	0.47422283438659296	1	9
GO:0003917	0.24850146150336413	1	4
GO:0002947	0.0018266166791860352	5	14
GO:0051895	0.7604587169463339	1	20
GO:0001953	0.10784166881216065	3	17
GO:0010812	0.2507071807887816	2	14
GO:0097527	0.47422283438659296	1	9
GO:1905037	0.24850146150336413	1	4
GO:1904263	0.809956146004944	3	62
GO:0042834	0.6811720512583292	1	16
GO:0140314	0.19286060605380606	1	3
GO:0140313	0.007948828547371034	5	19
GO:0032050	0.544236266969702	1	11
GO:0008015	0.5433950275908229	2	26
GO:0061763	0.5756674533753028	1	12
GO:0006906	1.0	0	32
GO:0016050	1.0	0	15
GO:0061025	0.8741396251113995	1	29
GO:0048284	1.0	0	4
GO:0097212	0.3934631811564106	1	7
GO:0035748	0.3003092864980996	1	5
GO:0032496	0.6411519781730921	7	110
GO:0140034	0.19286060605380606	1	3
GO:0033622	0.5104787423462751	1	10
GO:0001786	0.8010868655785406	3	61
GO:0072341	1.0	0	6
GO:0003954	0.544236266969702	1	11
GO:0060978	0.19286060605380606	1	3
GO:0001525	0.01611625542176696	17	140
GO:0043518	0.27699971708303567	2	15
GO:0043516	1.0	0	4
GO:1901796	1.0	0	38
GO:1901797	0.6321806093576154	1	14
GO:0035435	0.6575506730915142	1	15
GO:0006817	0.47422283438659296	1	9
GO:0017147	0.6401740179487392	2	31
GO:1904645	0.2244868060751178	2	13
GO:0034189	0.04127016152442236	2	5
GO:0045663	0.576697205698413	3	43
GO:0070936	0.005987566721777725	14	96
GO:0035617	0.07905658610117396	2	7
GO:0032984	1.0	0	4
GO:0001650	0.3272808220361578	9	108
GO:0030971	0.03650512507344284	9	66
GO:0060956	0.3003092864980996	1	5
GO:2000679	0.43528378435773646	1	8
GO:0043388	0.604932507316985	1	13
GO:0032202	0.19286060605380606	1	3
GO:1990459	0.17290349611200884	2	11
GO:0034707	0.43528378435773646	1	8
GO:0003899	0.890915787877195	1	31
GO:0034062	1.0	0	8
GO:0060272	0.07905658610117396	2	7
GO:0048704	0.7604587169463339	1	20
GO:0048562	1.0	0	6
GO:0048705	0.776985913544772	1	21
GO:0140296	1.0	0	12
GO:1990166	0.6811720512583292	1	16
GO:0060266	0.24850146150336413	1	4
GO:0050728	0.13522878379307868	12	122
GO:0060263	1.0	0	4
GO:0048846	0.014069468163309886	3	8
GO:0032388	1.0	0	14
GO:0030018	0.9951367719511305	3	131
GO:0008270	4.465230351925082e-35	167	871
GO:0048251	0.17290349611200884	2	11
GO:0085029	0.544236266969702	1	11
GO:0031267	0.9984221746618706	9	289
GO:0051020	0.928986423724504	1	37
GO:1902339	0.01358885255864113	2	3
GO:0032966	0.6575506730915142	1	15
GO:0042421	0.04127016152442236	2	5
GO:0007566	0.1906159710115221	3	22
GO:0015770	0.24850146150336413	1	4
GO:0008643	1.0	0	4
GO:0004687	0.24850146150336413	1	4
GO:0006750	0.43528378435773646	1	8
GO:0043043	0.24850146150336413	1	4
GO:0070885	0.19849321650809154	2	12
GO:0050849	1.0	0	7
GO:0000422	0.8067002661134604	1	23
GO:0032184	0.34854795329137683	1	6
GO:1990316	0.43528378435773646	1	8
GO:0048306	0.8180647546719617	4	81
GO:0001657	0.13588662775009724	4	29
GO:0046718	0.42632167260057263	5	62
GO:0033209	0.00024973385809186837	12	54
GO:0045591	0.7031651933270016	1	17
GO:0045589	1.0	0	3
GO:0007274	0.7031651933270016	1	17
GO:0140015	0.3003092864980996	1	5
GO:0045622	0.19286060605380606	1	3
GO:0038202	0.7236422578828927	1	18
GO:0001975	0.7427076829224035	1	19
GO:0014075	1.0	0	10
GO:0030297	0.06716455779313547	3	14
GO:0033276	0.35505509587685286	2	18
GO:0071492	0.544236266969702	1	11
GO:0070141	1.0	0	3
GO:0120560	0.34854795329137683	1	6
GO:1905564	0.2507071807887816	2	14
GO:0044547	0.24850146150336413	1	4
GO:0031069	0.32928177815957166	2	17
GO:0019864	0.5756674533753028	1	12
GO:0019865	1.0	0	5
GO:0070987	0.3003092864980996	1	5
GO:0046974	0.19849321650809154	2	12
GO:1902230	0.009709628272091916	4	13
GO:0032453	0.43528378435773646	1	8
GO:0032452	0.7427076829224035	1	19
GO:0140457	1.0	0	6
GO:0071837	0.5756674533753028	1	12
GO:0006110	0.604932507316985	1	13
GO:0043467	1.0	0	3
GO:0010666	0.544236266969702	1	11
GO:0021952	0.3003092864980996	1	5
GO:0021955	1.0	0	6
GO:0007409	0.7151421894715222	5	86
GO:0048812	1.0	0	58
GO:1902564	0.3934631811564106	1	7
GO:0007340	0.27699971708303567	2	15
GO:0016532	0.19286060605380606	1	3
GO:0016531	1.0	0	5
GO:0060324	0.34854795329137683	1	6
GO:0005484	0.9338902389268295	1	38
GO:0005879	0.9503469333477125	1	42
GO:0005881	0.9817769120266955	1	56
GO:0042581	0.6575506730915142	1	15
GO:0070779	0.24850146150336413	1	4
GO:0090069	0.34854795329137683	1	6
GO:0045335	0.9786721647713637	2	81
GO:0030139	0.9653683723445754	2	73
GO:0010719	0.10818425337988136	5	37
GO:0010717	0.544236266969702	1	11
GO:0010820	0.5756674533753028	1	12
GO:0005614	0.027178269636604517	3	10
GO:1901387	0.01358885255864113	2	3
GO:0016887	0.9999999999585194	3	418
GO:0017111	1.0	0	16
GO:0016462	1.0	0	12
GO:0016818	1.0	0	14
GO:0038160	0.3003092864980996	1	5
GO:0038146	1.0	0	3
GO:0030159	0.9237191455103387	1	36
GO:0140410	0.3934631811564106	1	7
GO:0015106	1.0	0	10
GO:0008037	0.47422283438659296	1	9
GO:0003170	0.43528378435773646	1	8
GO:0038130	0.24850146150336413	1	4
GO:0046330	0.012202181622443107	13	94
GO:0033229	0.19286060605380606	1	3
GO:0015175	0.7236422578828927	1	18
GO:0072498	0.025938039705131852	2	4
GO:0033588	0.34854795329137683	1	6
GO:0160258	0.3934631811564106	1	7
GO:0044232	1.0	0	13
GO:0007519	0.7340971298003891	2	37
GO:0007416	0.8630942223604132	3	69
GO:0141156	0.6811720512583292	1	16
GO:0106016	0.19286060605380606	1	3
GO:0003279	0.04127016152442236	2	5
GO:0006367	0.7685863982635595	4	75
GO:0006352	0.8547856215940495	1	27
GO:0007179	0.03531773966954911	10	76
GO:0043583	0.3003092864980996	1	5
GO:0003222	0.1479196627494554	2	10
GO:0055010	1.0	0	19
GO:0055008	1.0	0	11
GO:0061384	1.0	0	7
GO:0034668	0.19286060605380606	1	3
GO:0008381	0.5756674533753028	1	12
GO:0040038	0.3003092864980996	1	5
GO:0002177	0.8200390438214065	1	24
GO:0001764	0.19643765357309292	7	69
GO:0045987	0.2507071807887816	2	14
GO:0006940	1.0	0	15
GO:0045933	1.0	0	13
GO:0016516	0.24850146150336413	1	4
GO:0005164	0.13588662775009724	4	29
GO:0032813	0.10071895874712865	2	8
GO:0050436	0.3934631811564106	1	7
GO:0019903	0.8909916121973408	4	93
GO:0019902	0.88852348021383	2	53
GO:0030246	0.9930149567677907	2	99
GO:2001205	0.24850146150336413	1	4
GO:0045671	0.4999083788306975	2	24
GO:0045670	1.0	0	7
GO:0017038	0.07905658610117396	2	7
GO:0019894	0.5925340225939816	3	44
GO:0046580	0.8067002661134604	1	23
GO:0046578	0.43528378435773646	1	8
GO:1900025	0.2507071807887816	2	14
GO:0033600	0.19286060605380606	1	3
GO:0050680	0.7200434112719593	2	36
GO:0019076	0.6575506730915142	1	15
GO:0005901	0.759391052136557	4	74
GO:0032735	0.9180614862259393	1	35
GO:0032655	1.0	0	4
GO:0014033	0.5756674533753028	1	12
GO:0098883	0.5104787423462751	1	10
GO:0090037	0.01358885255864113	2	3
GO:0098640	0.3003092864980996	1	5
GO:0005178	4.061328783953683e-14	40	149
GO:0001845	0.19286060605380606	1	3
GO:0004081	0.19286060605380606	1	3
GO:0048821	0.32928177815957166	2	17
GO:0061515	1.0	0	4
GO:1904628	0.1479196627494554	2	10
GO:0097305	1.0	0	10
GO:0031490	0.7338528732329666	5	88
GO:0005635	0.99575054462576	7	225
GO:0072534	0.47422283438659296	1	9
GO:0051965	0.1280365707326607	5	39
GO:0019064	0.19286060605380606	1	3
GO:0120162	0.7549859479839064	6	107
GO:0007140	0.4771867610776184	2	23
GO:0009791	0.10071895874712865	2	8
GO:0001750	0.9811291850744144	2	83
GO:0055093	0.5756674533753028	1	12
GO:0070649	0.3003092864980996	1	5
GO:0030046	1.0	0	3
GO:0045471	0.9848021364367054	3	111
GO:1904659	0.7427076829224035	1	19
GO:0008645	1.0	0	15
GO:0034219	1.0	0	4
GO:0032438	0.776985913544772	1	21
GO:0004497	1.0	0	79
GO:0005893	0.24850146150336413	1	4
GO:0051591	0.8984462670669936	1	32
GO:0016441	0.34854795329137683	1	6
GO:0043527	0.5756674533753028	1	12
GO:0003725	0.8925951065836721	3	74
GO:0006520	0.9119845358355788	1	34
GO:0120216	0.0012396654121504043	3	4
GO:0038095	0.8200390438214065	1	24
GO:0038093	1.0	0	6
GO:0005777	0.9998400240456802	1	122
GO:0090128	0.35505509587685286	2	18
GO:0043517	0.10784166881216065	3	17
GO:1901798	0.6811720512583292	1	16
GO:0048702	0.19286060605380606	1	3
GO:0071353	0.2244868060751178	2	13
GO:0070670	1.0	0	4
GO:0070411	0.3032300005892878	2	16
GO:0007064	0.6575506730915142	1	15
GO:0007062	1.0	0	20
GO:0150052	0.9569694869515843	1	44
GO:0030544	0.7170938658551038	3	53
GO:0031072	0.6637424169652603	4	65
GO:0035469	0.3003092864980996	1	5
GO:0001227	1.2433600230560986e-23	76	303
GO:0001778	0.8324579989766606	1	25
GO:0007009	1.0	0	15
GO:0000768	0.19286060605380606	1	3
GO:0006885	0.6321806093576154	1	14
GO:0016266	0.705368222563323	2	35
GO:1900016	0.399798326113694	3	33
GO:2000060	0.284235122210417	3	27
GO:2000058	0.3003092864980996	1	5
GO:2001014	0.34854795329137683	1	6
GO:0060047	0.6321806093576154	1	14
GO:0003015	0.12377138412688521	2	9
GO:0001216	0.04026336847258677	5	28
GO:1990513	0.3003092864980996	1	5
GO:0030219	0.604932507316985	1	13
GO:0071356	0.029034194146790385	11	84
GO:0031100	0.1729089256242666	3	21
GO:0038066	0.3032300005892878	2	16
GO:0000165	0.39668970968241307	9	115
GO:2000329	0.3934631811564106	1	7
GO:2000320	0.43528378435773646	1	8
GO:0043371	1.0	0	4
GO:0043032	0.7604587169463339	1	20
GO:0043030	1.0	0	11
GO:0016763	1.0	0	6
GO:0070530	0.06970463116826818	4	23
GO:0120009	0.9537765755636486	1	43
GO:0042470	0.8400947436820017	5	102
GO:0140612	0.3003092864980996	1	5
GO:0001510	0.5104787423462751	1	10
GO:0030277	0.3032300005892878	2	16
GO:0010669	1.0	0	13
GO:0001894	1.0	0	13
GO:1902035	0.19286060605380606	1	3
GO:1902033	1.0	0	3
GO:0038173	0.059115952531713624	2	6
GO:0030520	0.405438036467731	2	20
GO:0043083	0.8741396251113995	1	29
GO:0140517	0.27699971708303567	2	15
GO:0001578	0.8828273436859545	1	30
GO:0035418	0.405438036467731	2	20
GO:1902414	1.0	0	6
GO:1902513	1.0	0	3
GO:1990918	0.5756674533753028	1	12
GO:0099092	0.7923735919814672	1	22
GO:0099091	1.0	0	5
GO:0038132	0.3003092864980996	1	5
GO:0001965	0.890915787877195	1	31
GO:0007129	0.6900566485562055	2	34
GO:0061158	0.06970463116826818	4	23
GO:0007189	0.997294654995682	4	166
GO:0007188	1.0	0	60
GO:0051044	0.0166000094611534	4	15
GO:0070168	0.5104787423462751	1	10
GO:0048681	0.12377138412688521	2	9
GO:1990090	0.9119845358355788	1	34
GO:1990089	1.0	0	3
